V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
0.03552945371263825,0.6816237855655349,-0.2806385211074351,1.218244171636435,0.21529166733845453,-0.5353509530627064,-0.2405945648755542,0.08223237174577781,-1.0107336303455816,-0.9388060688484589,1.9415893806585287,-1.8283648491556348,1.7341911614606211,-1.5868226698136203,-2.8868210141835453,-1.2829217852415855,-1.4881614676062584,-1.0330992364624905,-0.6258444759044187,0.7559021035998158,0.29786868102215697,0.6002628619994207,-0.4306776080214678,-0.6664776845794306,0.5252310275480276,0.3648137214211331,0.8178271150960473,0.47912210068979466,-0.4220310405776685
-4.926411909858265,5.601437823380248,-3.9353620751893064,3.04714227762494,-4.111483310545097,3.9098270535204844,-6.956641232196251,-8.301737657081345,-5.416972558252335,-4.9344195308933925,0.6177022698621583,-1.4969843636583582,-2.890288261441764,0.7366005693458471,-2.925952478313424,-1.3805927510751026,-1.7141428205310063,-1.9553254430174052,-0.4195685976707365,9.860001718547258,-8.067483065368217,7.356440226595403,4.325123928379825,0.25636634677201053,-2.370181683610132,-0.033943733149253315,-5.694188470390425,-0.5353199008664826,-0.4220310405776685
-0.9258757355017241,0.499422960807515,-1.0545402656335183,1.0216261467880203,-0.6457755595729164,-1.2991975627645573,-0.8031424625247727,0.7399930424683219,-1.5229223901130846,-1.328000639118195,1.680534899776819,-1.2682231668469064,0.3192376004145631,-1.8230006108358587,-0.352891190662033,-1.045576361998601,-1.5296219345064312,-1.0809356545533615,0.4773064020216661,0.37557605812793254,0.28534750727318386,-0.46847609785232286,0.06642349450447221,-0.5312969433194784,0.4868420173723117,2.1425235722972293,1.32594567291268,-0.7529997864616,-0.4220310405776685
-0.03659031189613746,0.08380267494854281,0.2599985566482963,0.6228888841042922,0.22280703784935452,-0.4598730630806731,-0.009512822492242851,0.23275147621404652,-0.7041728565122068,-0.05681083687686663,0.5417246421369764,-0.0092445255210347,-0.4939635395903036,-0.2480378775956324,0.4317922423852617,0.21902462123689545,0.03239819424620858,0.4319169658707048,0.11128140283273771,-0.025833819267888525,0.06829244827745311,-0.023082903489362507,-0.3725032360796483,0.6414279950306052,0.012635584470069215,0.3221422084191077,0.18654526074673167,-0.4354784763209689,-0.4220310405776685
0.6263401080360943,0.447421926887104,-0.4708203867911142,1.1625657745540698,0.7362991048420866,-0.9815686374865519,0.3034437296720379,-0.045194977270859686,-0.795282366360203,-0.3494966609304981,0.6121418258049202,-0.37469144337579063,0.019461441437965,-1.6017862818169726,0.08163867782849218,0.6134515182572216,0.6002922838528238,0.797888690153661,-1.9923472974730143,0.1766504966586052,-0.08682143811415381,-0.7356486847653049,0.006836092147299711,0.816626264359744,0.5401159431529925,0.06569184499855958,0.4258452686383332,0.7569548141984075,-0.4220310405776685
0.6027022125621261,-0.22126962212327136,0.4768955978135755,0.23368906364904204,0.42712272026346315,0.16781780571947208,0.4351920280392939,-0.009262639722008687,0.1756843828810588,0.5327563840620275,0.07496229292725262,0.426329395428707,-2.267450000126614,0.32930887839966544,0.5822918118441223,0.9717152980621616,0.795270623273468,0.9417616944810563,-1.4719405824635787,-0.38913179126326547,-0.13184812081050312,-0.13166300841806944,0.00021191802370261066,-0.018983916345265882,0.4940591055084992,0.10979784770131959,-0.06471166654294783,0.06662073258322802,-0.4220310405776685
0.6210056999228054,0.4202365590072474,-0.4924304414630013,1.1002248268710793,0.7908861993347222,-0.6352107540723368,0.2766052485800502,0.0004962615736872142,-0.8750861410400447,-0.31070823369650596,1.1188934916378992,-0.2870367471396455,-0.3759087187695112,-1.545783016161833,-0.5289692234909688,0.687964997034807,0.549361360907756,1.038093845898536,-1.7153797125793262,0.1684143166090433,-0.07533107462938242,-0.697995338403434,-0.03063654657167039,0.03176781723673483,0.5201803302386698,0.08645554616705119,0.4221418236684231,0.72007003183068,-0.4220310405776685
-0.5416405177868383,1.005900178179027,-0.9858265194710714,2.0117761385765744,-0.49967902667500186,-0.6937534321351508,-0.8254456519394723,0.6638306643450261,-1.1927572394623014,-0.980481430609095,1.9889989908923513,-1.6421835029601153,2.7206253468593187,-1.5172335903695318,-0.24727845814021493,-0.9686682755738858,-0.9722693775285072,-0.42442310061168037,1.0230476705794755,-0.053418026689642226,0.31720230914567255,0.22554355751823732,0.2915054575849731,-0.8662266040041299,-0.3235354278224013,0.8039935105059626,-0.5017235599775575,-2.25719793674986,-0.4220310405776685
-0.8114653037250533,0.0008262837605797141,-0.4469243759105499,0.013392989396085329,0.19958766937385303,-1.5946445198738224,-0.4550429108077625,0.4972577063462911,-0.4852113844504189,-1.021232628254536,0.8037084974517203,-0.3599517696836366,-0.9114520880917196,-0.8620885659326074,-0.861288055350163,-0.572515544386166,-0.3514803523562757,-0.13439577359483595,0.6945424328789236,-0.8313866608447413,0.11420128491777612,-0.21785600056907542,-2.008813753323108,-0.18897982774657152,1.7833869361527197,-0.6023411088276648,0.7249123276955715,-1.8850633304119808,-0.4220310405776685
0.07138976070228915,-0.08795076239706309,0.4386100287568159,0.371486048251034,0.24909228547525814,-0.363884983319076,0.025499019454372954,0.08931124073320511,-0.10586861899932938,-0.10741071367128444,-0.35794152371489607,-0.3855293896082042,-1.780972672366537,-0.34973854352337236,-1.2724093242356556,-0.19004351792267435,-0.4032954581757341,-0.40322598432164564,-0.7025395050487222,-0.14484283086375715,0.018653347872357808,-0.18030718339947613,-0.2601207292021699,0.4971677597209057,0.3217271233267499,-0.14540221837592962,0.445452579459144,0.46164343937759356,-0.4220310405776685
0.2835564497207393,0.5776788087272603,-0.39187000450434983,1.1311299171954021,0.7613124808755088,-0.9897811456236572,0.2811048949045034,0.08790748241439492,-1.1361908178329834,-0.38573938851255785,0.9941264833703213,-0.3649464788211908,-0.8408323219326327,-1.459374023665376,-0.4996976636195919,0.63257486671871,0.6224338272865236,1.2051633051452326,-1.0864395211049236,0.1925733957081807,-0.005015773110962099,-0.40654016805821247,-0.03220295921676729,-1.07345843920253,-1.0418389732674596,0.09635799974368368,0.422299282767015,0.6374911479802509,-0.4220310405776685
0.6223813610974043,0.3962979904043924,-0.49600982307545843,1.1071634653119513,0.7533217665376252,-0.7056748730669039,0.2635773238584155,0.010459810513001613,-0.788015708102546,-0.30021861194860433,1.0223624968577825,-0.44356767525170293,-1.6244830729424635,-1.4908679472686612,-0.4310789089613524,0.7222028166021403,0.5529601261062957,1.1425600248540055,-1.6537646939797506,0.09461249351501048,-0.08280616703603182,-0.8105297546764162,-0.02196270136954669,0.07354520536191964,0.4742397265136494,0.08363631775610858,0.4100791469516832,0.7148200993768106,-0.4220310405776685
0.4855254137890441,-0.07968113050845499,0.4461587482091411,0.24934495524138706,0.7930861911818848,0.4307165808733807,0.6736948053984141,-0.09010400419263039,-0.2294152371752992,0.7836620989986752,-1.255830560161395,0.5806412892459326,0.5218001690562546,0.7147541682581049,-1.9417514069879236,0.6628124921329527,0.382803133988917,0.14176457723230823,-1.4148953099601436,-0.40119903606975177,-0.08413621511283702,0.33377607225559297,0.07880187844998482,0.7825713987613063,-1.167506545214161,-0.4794329794868931,0.011210331910473676,0.15130567174849133,-0.4220310405776685
-0.6877388290306602,-2.843677752861646,0.5367488288075787,1.5478813957219706,2.802620835628375,-2.9948983136313037,-0.5820297599901463,0.09115836832134612,0.04438596766278121,1.1745906658090688,-1.1725979731946126,0.6226870550606396,0.1905439696150871,0.8984020890880092,0.4049883847158237,0.35581317964564185,0.5769304292807986,0.47810850609697586,0.8216909789156916,2.2422892390956783,0.20277037961459213,-0.10691065352509391,1.9933737479404836,1.2404402576764408,-2.9551286394389717,-0.3066247519218281,-0.008349333188984825,1.3553671770947364,-0.4220310405776685
0.6028736188916818,-0.19586795365754986,0.4811779034103253,0.22991439495210805,0.45456975000428246,0.18502576001885898,0.450191335266727,-0.024153863315867587,0.09269935195407811,0.5245430403655329,0.1524792594587487,0.5726014438651152,-1.0696810582748877,0.27565570083524304,0.4406880525278373,0.9546537752550396,0.7830491891601286,0.8768627660591354,-1.4786165672752971,-0.31297238624445284,-0.12656820529675913,-0.04240542901784471,-0.01279917931042199,0.03994410351275453,0.5584302395483965,0.10104816015672269,-0.05630172265298663,0.07318096278156463,-0.4220310405776685
-1.6073399759872387,1.2052190478022142,-1.4109373814964916,2.1293573130560732,-1.625565509196376,-1.7197676298806452,-1.9846539554171923,1.29726874866378,-2.736356445253447,-2.337867332629876,1.8806265415984402,-2.29613094047132,1.081150132423094,-2.311026888863195,1.109006832105133,-2.757766044175526,-3.028340068617125,-2.780391746395236,2.265289036935061,-0.19173256458940754,0.8291547044330578,0.18946857102503173,-1.4236722517542253,1.0548660197483177,-0.09845771165437009,0.6935671109462783,0.19918410940199388,-0.459203384062958,-0.4220310405776685
0.22245967541096248,0.5109864263708622,-0.5430274160893144,0.9155375337435205,-0.20170687299875406,-0.9643624264139401,-0.572530523930842,0.22158477412789393,-1.3901851183399725,-1.2579749617168383,2.000853220049196,-1.4609851262953448,-0.2229489244595545,-2.1398325389698023,-0.11570714223310512,-1.3139472454309118,-1.6756615520068336,-1.2010271130457186,0.5822737650297496,0.9351840711914233,0.27170300390795277,-0.45072606427859163,-0.2455037751562078,-0.6186634801537314,1.335443788080491,2.4021759435758057,1.3414849416289798,1.7151985562133096,-0.4220310405776685
-0.48604463451533,0.2935569103703818,-0.21585984089977578,1.0832677933921102,-0.03375954477175347,-0.5315354711448605,-0.288833259888138,0.055690293824746114,-0.1421971758228838,-0.46781142770207246,1.3017129616763854,-1.883039940483554,0.4426735023947133,-1.084877096759613,0.5971055150386695,-1.3978492758051848,-1.246654074810327,-1.348584533997216,0.5693720495560174,-0.29985227837756534,0.08927556937713942,-0.06272968839127652,0.3124481426068242,-0.34098468750971705,0.4632234500020796,0.015658469702649388,-1.6491614329251294,1.4151591315584735,-0.4220310405776685
0.20059616582359227,0.7654229087550244,-0.4730141410149219,1.032164243069933,0.7195195044525813,-0.9073592788735043,0.16992984379848286,0.07110337396133631,-1.264076291200667,-0.8490003522637382,0.6641865550778151,-1.1313591113405546,-1.5353312016598328,-2.023860946469249,-0.19638900298806994,0.13591033823669385,-0.03893470821303962,0.46466645926600486,-1.6582248541693605,0.36203818395855875,0.024124190176829506,-0.8231232804628095,-0.2946451682397084,-0.29693393703046633,0.3493405536169821,0.05074345352767179,0.7945130024241095,1.227613007845071,-0.4220310405776685
0.22245967541096248,0.5109864263708622,-0.5430274160893144,0.9155375337435205,-0.20170687299875406,-0.9643624264139401,-0.572530523930842,0.22158477412789393,-1.3901851183399725,-1.2579749617168383,2.000853220049196,-1.4609851262953448,-0.2229489244595545,-2.1398325389698023,-0.11570714223310512,-1.3139472454309118,-1.6756615520068336,-1.2010271130457186,0.5822737650297496,0.9351840711914233,0.27170300390795277,-0.45072606427859163,-0.2455037751562078,-0.6186634801537314,1.335443788080491,2.4021759435758057,1.3414849416289798,1.7151985562133096,-0.4220310405776685
0.5396784946783235,0.3261934175016585,-0.4401096902151254,1.1984994450717499,0.47935812981080317,0.013068604491959145,-0.07711123258939077,0.10277622554570111,-0.310293751258841,-0.45698417693008836,1.0903317626884395,-1.2529261440389252,0.7746304098856469,-0.9740102935567029,-2.3149538188510053,-0.19684037376337243,-0.3943552018835681,0.03091549235320124,-0.6878651013328699,0.2386428063855149,-0.0177613991960942,-0.7607106259452867,-0.03928711744934479,-1.0448784751020028,0.6417215397491731,0.053777617586937485,0.7008737791024363,0.8629221266995638,-0.4220310405776685
0.4535032807455807,0.020679981009263514,0.2529697794968281,0.5651413570958586,0.08176344856884663,-0.20220871794748277,0.05022044201716996,0.05593417305754391,-0.3788204980756725,-0.048215831558580335,0.2361860516729421,-0.1771042172242285,-0.0828207540738805,-0.34698610167560434,0.8225459196600673,-0.17362482867883133,-0.3299409747908351,-0.6474885043284143,-0.9409122605798488,0.10676542195511118,-0.0261446185222091,-0.5490404484739009,0.11532674947622092,0.4113223057711483,0.5099666458115436,-0.3311976251527494,0.5137434128299057,0.6805894842979275,-0.4220310405776685
-0.9258757355017241,0.499422960807515,-1.0545402656335183,1.0216261467880203,-0.6457755595729164,-1.2991975627645573,-0.8031424625247727,0.7399930424683219,-1.5229223901130846,-1.328000639118195,1.680534899776819,-1.2682231668469064,0.3192376004145631,-1.8230006108358587,-0.352891190662033,-1.045576361998601,-1.5296219345064312,-1.0809356545533615,0.4773064020216661,0.37557605812793254,0.28534750727318386,-0.46847609785232286,0.06642349450447221,-0.5312969433194784,0.4868420173723117,2.1425235722972293,1.32594567291268,-0.7529997864616,-0.4220310405776685
0.4415272927819232,0.3785558739636402,-0.042695235072510745,0.6193222414942028,1.2848191303814636,0.46871185951745903,0.638818120931788,-0.19973641965321376,-0.5562683975090044,0.054929509236431466,0.04472762160397712,0.1989375663670544,-0.7411632149126159,-0.8639241407907189,1.0873148601960652,1.1786061542608914,1.6317016063293364,1.1183811987131635,-3.156864255444624,-0.33999037507449636,0.058703526110517004,-0.8572400016252865,-0.3347149373140074,-1.7332163609020514,1.0587107197216508,0.5132821032470868,0.20993188350525346,0.9497031284582944,-0.4220310405776685
0.7433165304063707,-0.4089797840431794,0.5893423655670315,0.5593192725182844,0.25769569453602875,0.6554568147768082,0.3247712325992619,-0.003351782742609986,0.3176555172577261,0.9191866049714787,-0.517273688544209,0.7006835504979598,-0.3515344708086224,0.687866243842191,-1.2703636815822763,0.9590907489265208,0.3295163748958041,0.6743582979006949,-1.403895162439431,-0.4481341463785681,-0.040907972395736306,0.636293534625438,0.2063942433267754,0.15866213572531496,-0.5034465908538177,-0.041163212445409214,-0.07277879049465792,-0.18603185757983068,-0.4220310405776685
